"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW131.metabat.4",2,266,556,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","GCA_019244745.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp019244745","78.26","0.36","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_017882405.1, s__Palsa-465 sp017882405, 95.0, 78.42, 0.33; GCA_019240655.1, s__Palsa-465 sp019240655, 95.0, 78.41, 0.33; GCA_019241635.1, s__Palsa-465 sp019241635, 95.0, 78.24, 0.31; GCA_019244395.1, s__Palsa-465 sp019244395, 95.0, 78.05, 0.33; GCA_019240305.1, s__Palsa-465 sp019240305, 95.0, 77.99, 0.28; GCA_017882465.1, s__Palsa-465 sp017882465, 95.0, 77.96, 0.28; GCA_019240115.1, s__Palsa-465 sp019240115, 95.0, 77.95, 0.3; GCA_019239375.1, s__Palsa-465 sp019239375, 95.0, 77.9, 0.28; GCA_003244035.1, s__Palsa-465 sp003244035, 95.0, 77.86, 0.31; GCA_019240015.1, s__Palsa-465 sp019240015, 95.0, 77.85, 0.35; GCA_019239445.1, s__Palsa-465 sp019239445, 95.0, 77.79, 0.3; GCA_005883415.1, s__Palsa-465 sp005883415, 95.0, 77.46, 0.25; GCA_003165655.1, s__Palsa-465 sp003165655, 95.0, 77.08, 0.19; GCA_019247075.1, s__Palsa-465 sp019247075, 95.0, 77.06, 0.2; GCA_009785395.1, s__Palsa-465 sp009785395, 95.0, 77.06, 0.3; GCA_017354065.1, s__Palsa-465 sp017354065, 95.0, 76.53, 0.18; GCA_003137075.1, s__Palsa-465 sp003137075, 95.0, 76.26, 0.15",45.69,11,0.927331521123454,"N/A"
"JW131.metabat.4",2,518,901,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","GCA_019244745.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp019244745","78.26","0.36","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_017882405.1, s__Palsa-465 sp017882405, 95.0, 78.42, 0.33; GCA_019240655.1, s__Palsa-465 sp019240655, 95.0, 78.41, 0.33; GCA_019241635.1, s__Palsa-465 sp019241635, 95.0, 78.24, 0.31; GCA_019244395.1, s__Palsa-465 sp019244395, 95.0, 78.05, 0.33; GCA_019240305.1, s__Palsa-465 sp019240305, 95.0, 77.99, 0.28; GCA_017882465.1, s__Palsa-465 sp017882465, 95.0, 77.96, 0.28; GCA_019240115.1, s__Palsa-465 sp019240115, 95.0, 77.95, 0.3; GCA_019239375.1, s__Palsa-465 sp019239375, 95.0, 77.9, 0.28; GCA_003244035.1, s__Palsa-465 sp003244035, 95.0, 77.86, 0.31; GCA_019240015.1, s__Palsa-465 sp019240015, 95.0, 77.85, 0.35; GCA_019239445.1, s__Palsa-465 sp019239445, 95.0, 77.79, 0.3; GCA_005883415.1, s__Palsa-465 sp005883415, 95.0, 77.46, 0.25; GCA_003165655.1, s__Palsa-465 sp003165655, 95.0, 77.08, 0.19; GCA_019247075.1, s__Palsa-465 sp019247075, 95.0, 77.06, 0.2; GCA_009785395.1, s__Palsa-465 sp009785395, 95.0, 77.06, 0.3; GCA_017354065.1, s__Palsa-465 sp017354065, 95.0, 76.53, 0.18; GCA_003137075.1, s__Palsa-465 sp003137075, 95.0, 76.26, 0.15",45.69,11,0.927331521123454,"N/A"
"JW134.metabat.2_sub",2,236,526,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JAAYBF01;s__","GCA_013811765.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JAAYBF01;s__JAAYBF01 sp013811765","78.49","0.39","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JAAYBF01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_012718975.1, s__JAAYBF01 sp012718975, 95.0, 78.0, 0.31; GCA_013812005.1, s__JAAYBF01 sp013812005, 95.0, 77.32, 0.34",45,11,0.920150382102797,"N/A"
"JW135.metabat.1",2,696,1037,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","GCA_013698055.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp013698055","78.19","0.36","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003222945.1, s__QHXM01 sp003222945, 95.0, 77.46, 0.25",72.46,11,0.91938740788375,"N/A"
"JW135.metabat.3",2,1163,1450,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",64.56,11,0.659056271888726,"N/A"
"JW138.metabat.2",2,1332,1628,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","GCA_002420005.1","95.0","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005","78.02","0.37","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",52.6,11,0.813518294641602,"N/A"
"JW138.metabat.7",2,557,898,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",73.99,11,0.879323775676112,"N/A"
"JW141.metabat.1",1,3,125,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__","GCF_002117935.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp002117935","83.98","0.67","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_000015265.1, s__Nocardioides sp000015265, 95.0, 82.09, 0.66; GCF_001425175.1, s__Nocardioides sp001425175, 95.0, 81.86, 0.65; GCF_000620645.1, s__Nocardioides sp000620645, 95.0, 81.85, 0.67; GCF_000620705.1, s__Nocardioides sp000620705, 95.0, 81.6, 0.62; GCF_014191495.1, s__Nocardioides soli, 95.0, 81.57, 0.63; GCF_013778305.1, s__Nocardioides sp013778305, 95.0, 81.57, 0.62; GCF_014138045.1, s__Nocardioides ginsengisegetis, 95.0, 81.31, 0.6; GCF_014212315.1, s__Nocardioides luti, 95.0, 81.17, 0.62; GCF_014127485.1, s__Nocardioides sp014127485, 95.0, 81.09, 0.58; GCF_013466985.1, s__Nocardioides ungokensis, 95.0, 80.91, 0.6; GCF_900101465.1, s__Nocardioides lianchengensis, 95.0, 80.69, 0.58; GCF_011250565.1, s__Nocardioides sp011250565, 95.0, 80.65, 0.56; GCF_013409645.1, s__Nocardioides panaciterrulae, 95.0, 80.58, 0.56; GCF_014266025.1, s__Nocardioides deserti, 95.0, 80.55, 0.55; GCF_013177455.1, s__Nocardioides sp013177455, 95.0, 80.49, 0.57; GCF_016924665.1, s__Nocardioides sp016924665, 95.0, 80.48, 0.55; GCF_900103935.1, s__Nocardioides szechwanensis, 95.0, 80.47, 0.58; GCF_003710085.1, s__Nocardioides sp003710085, 95.0, 80.41, 0.53; GCF_015024225.1, s__Nocardioides sp015024225, 95.0, 80.29, 0.59; GCF_003660455.1, s__Nocardioides ferulae, 95.0, 80.27, 0.57; GCF_004522095.1, s__Nocardioides sp004522095, 95.0, 80.26, 0.58; GCF_013466785.1, s__Nocardioides marinisabuli, 95.0, 80.2, 0.57; GCF_016907435.1, s__Nocardioides salarius, 95.0, 80.15, 0.57; GCF_013155365.1, s__Nocardioides sp013155365, 95.0, 80.1, 0.53; GCF_011420305.2, s__Nocardioides sp011420305, 95.0, 80.09, 0.52; GCF_000422805.1, s__Nocardioides halotolerans, 95.0, 80.06, 0.55; GCF_900113685.1, s__Nocardioides psychrotolerans, 95.0, 80.05, 0.56; GCF_015070375.1, s__Nocardioides kribbensis, 95.0, 79.94, 0.54; GCA_009702305.1, s__Nocardioides sp009702305, 95.0, 79.94, 0.39; GCF_009557055.1, s__Nocardioides sp009557055, 95.0, 79.93, 0.52; GCF_013408145.1, s__Nocardioides marinus, 95.0, 79.89, 0.51; GCF_004519545.1, s__Nocardioides guangzhouensis, 95.0, 79.86, 0.54; GCF_011046535.1, s__Nocardioides anomalus, 95.0, 79.86, 0.57; GCF_001653335.1, s__Nocardioides dokdonensis, 95.0, 79.85, 0.52; GCF_009823805.1, s__Nocardioides sp009823805, 95.0, 79.83, 0.54; GCA_001627335.1, s__Nocardioides sp001627335, 95.0, 79.79, 0.45; GCA_009701885.1, s__Nocardioides sp009701885, 95.0, 79.63, 0.51; GCA_016462705.1, s__Nocardioides sp016462705, 95.0, 79.58, 0.47; GCF_008087085.1, s__Nocardioides rubriscoriae, 95.0, 79.57, 0.54; GCF_004564375.1, s__Nocardioides euryhalodurans, 95.0, 79.54, 0.5; GCF_004522105.1, s__Nocardioides sp004522105, 95.0, 79.54, 0.51; GCF_006346395.1, s__Nocardioides plantarum, 95.0, 79.53, 0.53; GCF_005954645.2, s__Nocardioides dongxiaopingii, 95.0, 79.49, 0.52; GCF_001429625.1, s__Nocardioides sp001429625, 95.0, 79.46, 0.51; GCA_902805925.1, s__Nocardioides sp902805925, 95.0, 79.45, 0.45; GCF_003076135.1, s__Nocardioides gansuensis, 95.0, 79.41, 0.47; GCF_003047295.1, s__Nocardioides sediminis, 95.0, 79.38, 0.47; GCF_003047265.1, s__Nocardioides terrigena, 95.0, 79.35, 0.5; GCF_008373765.1, s__Nocardioides antri, 95.0, 79.27, 0.46; GCF_003057875.1, s__Nocardioides currus, 95.0, 79.27, 0.48; GCF_014842875.1, s__Nocardioides sp014842875, 95.0, 79.23, 0.44; GCF_015352455.1, s__Nocardioides islandensis, 95.0, 79.22, 0.48; GCF_006346315.1, s__Nocardioides litoris, 95.0, 79.19, 0.53; GCF_003047285.1, s__Nocardioides allogilvus, 95.0, 79.19, 0.45; GCF_008761635.1, s__Nocardioides cynanchi, 95.0, 79.18, 0.46; GCF_013409425.1, s__Nocardioides perillae, 95.0, 79.14, 0.47; GCF_018459925.1, s__Nocardioides aquaticus, 95.0, 79.13, 0.49; GCA_002698575.1, s__Nocardioides sp002698575, 95.0, 79.12, 0.43; GCF_017916425.1, s__Nocardioides sp017916425, 95.0, 79.11, 0.44; GCF_902506435.1, s__Nocardioides sp902506435, 95.0, 79.11, 0.49; GCA_013815725.1, s__Nocardioides sp013815725, 95.0, 79.07, 0.31; GCF_003160695.1, s__Nocardioides silvaticus, 95.0, 79.05, 0.49; GCF_014180685.1, s__Nocardioides pelophilus, 95.0, 79.05, 0.45; GCF_003121585.1, s__Nocardioides speluncae, 95.0, 79.0, 0.48; GCF_013155375.1, s__Nocardioides sp013155375, 95.0, 78.97, 0.49; GCF_014180715.1, s__Nocardioides stalactiti, 95.0, 78.94, 0.45; GCF_013410655.1, s__Nocardioides thalensis, 95.0, 78.94, 0.49; GCA_002729525.1, s__Nocardioides sp002729525, 95.0, 78.9, 0.5; GCF_003194625.1, s__Nocardioides solisilvae, 95.0, 78.85, 0.43; GCF_001426745.1, s__Nocardioides sp001426745, 95.0, 78.81, 0.45; GCF_900112345.1, s__Nocardioides terrae, 95.0, 78.8, 0.43; GCF_013408525.1, s__Nocardioides aromaticivorans, 95.0, 78.8, 0.51; GCF_013624435.2, s__Nocardioides sp013624415, 95.0, 78.75, 0.42; GCF_004919105.1, s__Nocardioides sp004919105, 95.0, 78.75, 0.46; GCF_018388425.1, s__Nocardioides sp018388425, 95.0, 78.75, 0.43; GCF_015319165.1, s__Nocardioides acrostichi, 95.0, 78.71, 0.42; GCF_002865585.1, s__Nocardioides houyundeii, 95.0, 78.69, 0.39; GCF_006494815.1, s__Nocardioides sambongensis, 95.0, 78.67, 0.45; GCF_015352445.1, s__Nocardioides agariphilus, 95.0, 78.67, 0.46; GCF_012272695.1, s__Nocardioides sp012272695, 95.0, 78.64, 0.4; GCF_001552535.1, s__Nocardioides jensenii, 95.0, 78.63, 0.42; GCF_011300215.1, s__Nocardioides piscis, 95.0, 78.58, 0.4; GCF_004803405.1, s__Nocardioides sp004803405, 95.0, 78.57, 0.4; GCA_009780515.1, s__Nocardioides sp009780515, 95.0, 78.55, 0.37; GCF_000364605.1, s__Nocardioides sp000364605, 95.0, 78.53, 0.4; GCF_014873835.1, s__Nocardioides sp014873835, 95.0, 78.5, 0.48; GCA_001429555.1, s__Nocardioides sp001429555, 95.0, 78.49, 0.41; GCF_004683965.1, s__Nocardioides seonyuensis, 95.0, 78.47, 0.43; GCF_004912195.1, s__Nocardioides caeni, 95.0, 78.47, 0.43; GCF_013408415.1, s__Nocardioides daedukensis, 95.0, 78.33, 0.38; GCF_004919085.1, s__Nocardioides sp004919085, 95.0, 78.32, 0.42; GCF_000426525.1, s__Nocardioides alkalitolerans, 95.0, 78.31, 0.43; GCA_017354415.1, s__Nocardioides sp017354415, 95.0, 78.3, 0.38; GCF_003600895.1, s__Nocardioides sp003600895, 95.0, 78.22, 0.32; GCF_003194585.1, s__Nocardioides daejeonensis, 95.0, 78.1, 0.36; GCF_000422825.1, s__Nocardioides insulae, 95.0, 78.07, 0.35; GCA_008123405.1, s__Nocardioides sp008123405, 95.0, 78.0, 0.41; GCF_010686755.1, s__Nocardioides zeae, 95.0, 77.99, 0.41; GCF_016827675.1, s__Nocardioides sp016827675, 95.0, 77.99, 0.33",32.29,11,0.961232350798799,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW141.metabat.1",12,6885,7208,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__","GCF_002117935.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp002117935","83.98","0.67","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_000015265.1, s__Nocardioides sp000015265, 95.0, 82.09, 0.66; GCF_001425175.1, s__Nocardioides sp001425175, 95.0, 81.86, 0.65; GCF_000620645.1, s__Nocardioides sp000620645, 95.0, 81.85, 0.67; GCF_000620705.1, s__Nocardioides sp000620705, 95.0, 81.6, 0.62; GCF_014191495.1, s__Nocardioides soli, 95.0, 81.57, 0.63; GCF_013778305.1, s__Nocardioides sp013778305, 95.0, 81.57, 0.62; GCF_014138045.1, s__Nocardioides ginsengisegetis, 95.0, 81.31, 0.6; GCF_014212315.1, s__Nocardioides luti, 95.0, 81.17, 0.62; GCF_014127485.1, s__Nocardioides sp014127485, 95.0, 81.09, 0.58; GCF_013466985.1, s__Nocardioides ungokensis, 95.0, 80.91, 0.6; GCF_900101465.1, s__Nocardioides lianchengensis, 95.0, 80.69, 0.58; GCF_011250565.1, s__Nocardioides sp011250565, 95.0, 80.65, 0.56; GCF_013409645.1, s__Nocardioides panaciterrulae, 95.0, 80.58, 0.56; GCF_014266025.1, s__Nocardioides deserti, 95.0, 80.55, 0.55; GCF_013177455.1, s__Nocardioides sp013177455, 95.0, 80.49, 0.57; GCF_016924665.1, s__Nocardioides sp016924665, 95.0, 80.48, 0.55; GCF_900103935.1, s__Nocardioides szechwanensis, 95.0, 80.47, 0.58; GCF_003710085.1, s__Nocardioides sp003710085, 95.0, 80.41, 0.53; GCF_015024225.1, s__Nocardioides sp015024225, 95.0, 80.29, 0.59; GCF_003660455.1, s__Nocardioides ferulae, 95.0, 80.27, 0.57; GCF_004522095.1, s__Nocardioides sp004522095, 95.0, 80.26, 0.58; GCF_013466785.1, s__Nocardioides marinisabuli, 95.0, 80.2, 0.57; GCF_016907435.1, s__Nocardioides salarius, 95.0, 80.15, 0.57; GCF_013155365.1, s__Nocardioides sp013155365, 95.0, 80.1, 0.53; GCF_011420305.2, s__Nocardioides sp011420305, 95.0, 80.09, 0.52; GCF_000422805.1, s__Nocardioides halotolerans, 95.0, 80.06, 0.55; GCF_900113685.1, s__Nocardioides psychrotolerans, 95.0, 80.05, 0.56; GCF_015070375.1, s__Nocardioides kribbensis, 95.0, 79.94, 0.54; GCA_009702305.1, s__Nocardioides sp009702305, 95.0, 79.94, 0.39; GCF_009557055.1, s__Nocardioides sp009557055, 95.0, 79.93, 0.52; GCF_013408145.1, s__Nocardioides marinus, 95.0, 79.89, 0.51; GCF_004519545.1, s__Nocardioides guangzhouensis, 95.0, 79.86, 0.54; GCF_011046535.1, s__Nocardioides anomalus, 95.0, 79.86, 0.57; GCF_001653335.1, s__Nocardioides dokdonensis, 95.0, 79.85, 0.52; GCF_009823805.1, s__Nocardioides sp009823805, 95.0, 79.83, 0.54; GCA_001627335.1, s__Nocardioides sp001627335, 95.0, 79.79, 0.45; GCA_009701885.1, s__Nocardioides sp009701885, 95.0, 79.63, 0.51; GCA_016462705.1, s__Nocardioides sp016462705, 95.0, 79.58, 0.47; GCF_008087085.1, s__Nocardioides rubriscoriae, 95.0, 79.57, 0.54; GCF_004564375.1, s__Nocardioides euryhalodurans, 95.0, 79.54, 0.5; GCF_004522105.1, s__Nocardioides sp004522105, 95.0, 79.54, 0.51; GCF_006346395.1, s__Nocardioides plantarum, 95.0, 79.53, 0.53; GCF_005954645.2, s__Nocardioides dongxiaopingii, 95.0, 79.49, 0.52; GCF_001429625.1, s__Nocardioides sp001429625, 95.0, 79.46, 0.51; GCA_902805925.1, s__Nocardioides sp902805925, 95.0, 79.45, 0.45; GCF_003076135.1, s__Nocardioides gansuensis, 95.0, 79.41, 0.47; GCF_003047295.1, s__Nocardioides sediminis, 95.0, 79.38, 0.47; GCF_003047265.1, s__Nocardioides terrigena, 95.0, 79.35, 0.5; GCF_008373765.1, s__Nocardioides antri, 95.0, 79.27, 0.46; GCF_003057875.1, s__Nocardioides currus, 95.0, 79.27, 0.48; GCF_014842875.1, s__Nocardioides sp014842875, 95.0, 79.23, 0.44; GCF_015352455.1, s__Nocardioides islandensis, 95.0, 79.22, 0.48; GCF_006346315.1, s__Nocardioides litoris, 95.0, 79.19, 0.53; GCF_003047285.1, s__Nocardioides allogilvus, 95.0, 79.19, 0.45; GCF_008761635.1, s__Nocardioides cynanchi, 95.0, 79.18, 0.46; GCF_013409425.1, s__Nocardioides perillae, 95.0, 79.14, 0.47; GCF_018459925.1, s__Nocardioides aquaticus, 95.0, 79.13, 0.49; GCA_002698575.1, s__Nocardioides sp002698575, 95.0, 79.12, 0.43; GCF_017916425.1, s__Nocardioides sp017916425, 95.0, 79.11, 0.44; GCF_902506435.1, s__Nocardioides sp902506435, 95.0, 79.11, 0.49; GCA_013815725.1, s__Nocardioides sp013815725, 95.0, 79.07, 0.31; GCF_003160695.1, s__Nocardioides silvaticus, 95.0, 79.05, 0.49; GCF_014180685.1, s__Nocardioides pelophilus, 95.0, 79.05, 0.45; GCF_003121585.1, s__Nocardioides speluncae, 95.0, 79.0, 0.48; GCF_013155375.1, s__Nocardioides sp013155375, 95.0, 78.97, 0.49; GCF_014180715.1, s__Nocardioides stalactiti, 95.0, 78.94, 0.45; GCF_013410655.1, s__Nocardioides thalensis, 95.0, 78.94, 0.49; GCA_002729525.1, s__Nocardioides sp002729525, 95.0, 78.9, 0.5; GCF_003194625.1, s__Nocardioides solisilvae, 95.0, 78.85, 0.43; GCF_001426745.1, s__Nocardioides sp001426745, 95.0, 78.81, 0.45; GCF_900112345.1, s__Nocardioides terrae, 95.0, 78.8, 0.43; GCF_013408525.1, s__Nocardioides aromaticivorans, 95.0, 78.8, 0.51; GCF_013624435.2, s__Nocardioides sp013624415, 95.0, 78.75, 0.42; GCF_004919105.1, s__Nocardioides sp004919105, 95.0, 78.75, 0.46; GCF_018388425.1, s__Nocardioides sp018388425, 95.0, 78.75, 0.43; GCF_015319165.1, s__Nocardioides acrostichi, 95.0, 78.71, 0.42; GCF_002865585.1, s__Nocardioides houyundeii, 95.0, 78.69, 0.39; GCF_006494815.1, s__Nocardioides sambongensis, 95.0, 78.67, 0.45; GCF_015352445.1, s__Nocardioides agariphilus, 95.0, 78.67, 0.46; GCF_012272695.1, s__Nocardioides sp012272695, 95.0, 78.64, 0.4; GCF_001552535.1, s__Nocardioides jensenii, 95.0, 78.63, 0.42; GCF_011300215.1, s__Nocardioides piscis, 95.0, 78.58, 0.4; GCF_004803405.1, s__Nocardioides sp004803405, 95.0, 78.57, 0.4; GCA_009780515.1, s__Nocardioides sp009780515, 95.0, 78.55, 0.37; GCF_000364605.1, s__Nocardioides sp000364605, 95.0, 78.53, 0.4; GCF_014873835.1, s__Nocardioides sp014873835, 95.0, 78.5, 0.48; GCA_001429555.1, s__Nocardioides sp001429555, 95.0, 78.49, 0.41; GCF_004683965.1, s__Nocardioides seonyuensis, 95.0, 78.47, 0.43; GCF_004912195.1, s__Nocardioides caeni, 95.0, 78.47, 0.43; GCF_013408415.1, s__Nocardioides daedukensis, 95.0, 78.33, 0.38; GCF_004919085.1, s__Nocardioides sp004919085, 95.0, 78.32, 0.42; GCF_000426525.1, s__Nocardioides alkalitolerans, 95.0, 78.31, 0.43; GCA_017354415.1, s__Nocardioides sp017354415, 95.0, 78.3, 0.38; GCF_003600895.1, s__Nocardioides sp003600895, 95.0, 78.22, 0.32; GCF_003194585.1, s__Nocardioides daejeonensis, 95.0, 78.1, 0.36; GCF_000422825.1, s__Nocardioides insulae, 95.0, 78.07, 0.35; GCA_008123405.1, s__Nocardioides sp008123405, 95.0, 78.0, 0.41; GCF_010686755.1, s__Nocardioides zeae, 95.0, 77.99, 0.41; GCF_016827675.1, s__Nocardioides sp016827675, 95.0, 77.99, 0.33",32.29,11,0.961232350798799,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW141.metabat.5",11,9827,10132,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","GCA_902812355.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__CADDZG01;s__CADDZG01 sp902812355","78.99","0.43","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",61.97,11,0.795415976028005,"N/A"
"JW143.metabat.9",20,14379,14648,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806065.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806065","78.41","0.41","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.97, 0.35; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.83, 0.36; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.41, 0.35; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.26, 0.28; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.03, 0.4; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.92, 0.29; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.91, 0.3; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 77.45, 0.19; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.18, 0.23",77.46,11,0.938892921157281,"N/A"
"JW144.metabat.6",2,1036,1341,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__","GCA_002420005.1","95.0","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005","78.22","0.37","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",60.48,11,0.844795535444483,"N/A"
